NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	4.52	\ldots	
NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	5.02	\ldots	
NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	5.52	\ldots	
NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	6.02	\ldots	
NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	6.52	\ldots	
NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	7.02	\ldots	
NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	7.52	\ldots	
NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	8.02	\ldots	
NGC 2636	\	33.5	1.17	15.68	1.84	1.14	0.04	2.97	9.47	7.72	\ldots	8.52	\ldots	
