NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	6.74	-4.28	
NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	7.24	-4.28	
NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	7.74	-4.28	
NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	8.24	-4.28	
NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	8.74	-4.28	
NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	9.24	-4.28	
NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	9.74	-4.28	
NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	10.24	-4.28	
NGC 3115	\	8.4	2.07	16.17	1.47	1.43	0.78	7.14	10.23	8.61	-4.19	10.74	-4.28	
