GALAXY: NGC 4239_2
Menc:

mesg frac = 0.0
Mencgood ran in 	 0:00:01.020000

psi:
psi2,	 i = 157,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 158,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 159,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 160,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 161,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 162,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 163,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 164,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 165,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 166,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 167,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 168,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 169,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 170,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 171,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 172,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 173,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 174,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 175,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 176,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 177,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 178,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 179,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 180,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 181,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 182,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 183,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 184,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 185,	 message = The integral is probably divergent, or slowly convergent.
psi2,	 i = 186,	 message = The integral is probably divergent, or slowly convergent.
